t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
0.741,0.402869,0.00564744,0.315263,2.73174,-0.360158,-0.0285443,0.124495,0.00412886,-0.582399,-1.74201,-2.53553,0.936866,0.405448,-0.000108809,0.195413,2.36517,-0.988996,-0.000132211,0,0,0,0,0,0,0.190947,1.08069,0.244829,2.74056,-2.23106,0.0568658,0.138035,196.44,-202.652,-33.1533,-80.9055,-1.5332,0,0,0,0,0,0
0.742,0.403021,0.005672,0.314912,2.72945,-0.361946,-0.0254627,0.126241,0.0054126,-0.567899,-1.77657,-2.48852,1.07162,0.405459,-0.000108761,0.195393,2.36412,-0.989949,-0.000132152,0,0,0,0,0,0,0.191129,1.09032,0.228471,2.73737,-2.23923,0.0566753,-0.00632967,238.824,-242.905,-37.8019,-92.4373,-1.8118,0,0,0,0,0,0
0.743,0.403148,0.00570244,0.31464,2.72699,-0.36364,-0.0217287,0.126245,0.00698476,-0.549304,-1.81986,-2.43862,1.23891,0.40547,-0.000108713,0.195372,2.36307,-0.990902,-0.000132094,0,0,0,0,0,0,0.19131,1.10098,0.209697,2.73377,-2.24856,0.0564427,-0.194393,302.723,-304.496,-44.7282,-109.654,-2.19897,0,0,0,0,0,0
0.744,0.403211,0.0057406,0.314493,2.72427,-0.365283,-0.0170583,0.122293,0.00894345,-0.524002,-1.87646,-2.38865,1.45451,0.405481,-0.000108665,0.195352,2.36202,-0.991855,-0.000132035,0,0,0,0,0,0,0.19149,1.11304,0.187512,2.72957,-2.25965,0.0561477,-0.453993,407.588,-407.204,-56.0021,-137.737,-2.78215,0,0,0,0,0,0
0.745,0.403122,0.00578943,0.31456,2.72113,-0.36704,-0.0109463,0.109014,0.0114497,-0.486847,-1.95547,-2.34893,1.74715,0.405491,-0.000108617,0.195332,2.36098,-0.992808,-0.000131977,0,0,0,0,0,0,0.191671,1.12723,0.160176,2.7244,-2.2736,0.0557506,-0.843097,603.093,-602.177,-77.0019,-190.14,-3.77804,0,0,0,0,0,0
0.746,0.402631,0.00585503,0.315041,2.71722,-0.369508,-0.00236755,0.0713185,0.0148523,-0.426053,-2.07835,-2.35643,2.17639,0.405502,-0.000108569,0.195312,2.35993,-0.993761,-0.000131918,0,0,0,0,0,0,0.191856,1.14489,0.12426,2.71749,-2.29286,0.0551601,-1.5037,1057.87,-1065.25,-126.482,-313.671,-5.90486,0,0,0,0,0,0
0.747,0.400842,0.00596153,0.316516,2.71142,-0.375291,0.011284,-0.0455614,0.0206104,-0.306582,-2.31196,-2.57169,2.8974,0.405513,-0.00010852,0.195292,2.35888,-0.994714,-0.00013186,0,0,0,0,0,0,0.192055,1.16931,0.0713895,2.70665,-2.32458,0.0540989,-2.89458,2845.36,-2930.17,-328.839,-817.372,-13.6725,0,0,0,0,0,0
0.748,0.391291,0.00633032,0.320629,2.69524,-0.41359,0.0367939,-0.642785,0.0424873,-0.0288988,-3.18359,-4.8165,4.31818,0.405524,-0.000108472,0.195272,2.35784,-0.995666,-0.000131801,0,0,0,0,0,0,0.19231,1.21368,-0.0215343,2.68087,-2.40658,0.0509632,-7.9842,-18880.7,20312.3,2429.07,5821.36,78.9313,0,0,0,0,0,0
0.749,0.404503,0.0161536,0.320316,2.76914,-0.332363,0.0250352,0.227706,0.65703,-0.0467449,1.65971,0.589734,3.30804,0.405535,-0.000108424,0.195252,2.35679,-0.996619,-0.000131742,0,0,0,0,0,0,0.192611,1.15,0.0606876,2.77209,-2.30658,0.0832125,-12.2855,2609.48,-2445.21,-363.564,-776.567,-11.2347,0,0,0,0,0,0
0.75,0.382631,0.0172967,0.349536,2.77958,-0.370538,0.0253341,-1.16084,0.687576,1.79214,2.21133,-1.84591,3.11897,0.405546,-0.000108376,0.195232,2.35574,-0.997572,-0.000131684,0,0,0,0,0,0,0.193417,1.07436,0.0989405,2.77743,-2.37929,0.0747225,-20.8766,2477.93,-1663.13,-310.152,-255.172,-7.74218,0,0,0,0,0,0
0.751,0.375303,0.0139571,0.375632,2.77207,-0.323264,0.0648679,-1.54836,0.434541,3.31915,1.60073,1.2404,5.40698,0.405557,-0.000108328,0.195212,2.3547,-0.998525,-0.000131625,0,0,0,0,0,0,0.194529,1.02987,0.0592125,2.74853,-2.40998,0.0730997,-20.6332,4904.4,-3622.44,-490.505,-760.63,-15.7762,0,0,0,0,0,0
0.752,0.361429,0.0114527,0.398839,2.76119,-0.305106,0.11927,-2.32277,0.249879,4.56876,0.816092,2.30333,8.48542,0.405567,-0.00010828,0.195192,2.35365,-0.999478,-0.000131567,0,0,0,0,0,0,0.195759,1.02114,-0.0374307,2.70595,-2.48732,0.0694841,-26.3695,-8622,11342.2,1478.93,3615.95,44.3956,0,0,0,0,0,0
0.753,0.374943,0.0181763,0.405129,2.82781,-0.197338,0.0950289,-1.32776,0.656635,4.6769,4.95099,8.9299,6.42917,0.405578,-0.000108231,0.195171,2.3526,-1.00043,-0.000131508,0,0,0,0,0,0,0.196831,0.957469,0.0213124,2.78147,-2.38732,0.0868753,-30.8425,8251.15,-6482.7,-761.747,-1725.11,-24.2645,0,0,0,0,0,0
0.754,0.348209,0.0170151,0.430859,2.82929,-0.223141,0.115212,-2.92408,0.542419,5.9997,4.73291,6.74757,7.29336,0.405589,-0.000108183,0.195151,2.35155,-1.00138,-0.00013145,0,0,0,0,0,0,0.198863,0.913526,-0.0125482,2.76088,-2.48587,0.0742892,-41.1989,-18546.1,22664.7,2606.74,7011.98,83.0986,0,0,0,0,0,0
0.755,0.355906,0.0259067,0.442974,2.90201,-0.116106,0.0947942,-2.2567,1.06701,6.38396,9.00457,13.0488,5.55221,0.4056,-0.000108135,0.195131,2.35051,-1.00234,-0.000131391,0,0,0,0,0,0,0.200365,0.824246,0.071573,2.84934,-2.38587,0.109681,-52.9216,2918.66,46.9062,-244.198,266.944,-3.63706,0,0,0,0,0,0
0.756,0.346541,0.0253107,0.460942,2.91999,-0.0716463,0.0817822,-2.70338,0.962521,7.11182,9.5687,15.0224,4.38579,0.405611,-0.000108087,0.195111,2.34946,-1.00329,-0.000131333,0,0,0,0,0,0,0.202241,0.737772,0.141733,2.86205,-2.35754,0.102794,-57.7045,2919.86,410.768,-208.341,396.752,-1.67141,0,0,0,0,0,0
0.757,0.342342,0.0204393,0.479286,2.92028,0.00155042,0.0996642,-2.79731,0.595966,7.81756,8.98583,18.6776,5.23378,0.405622,-0.000108039,0.195091,2.34841,-1.00424,-0.000131274,0,0,0,0,0,0,0.204591,0.66995,0.172949,2.84295,-2.32025,0.102173,-63.6713,2890.44,772.747,-100.23,449.433,-0.343498,0,0,0,0,0,0
0.758,0.341354,0.0167454,0.497249,2.92928,0.0895813,0.1163,-2.68365,0.326428,8.45499,8.98646,23.0352,5.95021,0.405633,-0.000107991,0.195071,2.34737,-1.0052,-0.000131216,0,0,0,0,0,0,0.206869,0.614241,0.183431,2.82969,-2.27645,0.102454,-75.7392,2553.78,1413.44,6.87801,540.666,1.27099,0,0,0,0,0,0
0.759,0.342842,0.0147687,0.514488,2.94628,0.184558,0.124705,-2.4215,0.181718,9.0069,9.49001,27.5554,6.10445,0.405644,-0.000107942,0.195051,2.34632,-1.00615,-0.000131157,0,0,0,0,0,0,0.208886,0.56368,0.192282,2.82662,-2.22253,0.1031,-93.6945,2016.94,2197.3,88.1491,646.288,2.78573,0,0,0,0,0,0
0.76,0.345492,0.0141552,0.530127,2.96517,0.275558,0.12281,-2.10287,0.131749,9.42361,10.0807,31.5417,5.6018,0.405654,-0.000107894,0.195031,2.34527,-1.0071,-0.000131099,0,0,0,0,0,0,0.210489,0.510532,0.220133,2.83221,-2.15681,0.10397,-114.034,1726.82,2629.19,113.971,641.738,3.10947,0,0,0,0,0,0
0.761,0.345991,0.0140433,0.542265,2.97907,0.344454,0.113245,-1.93937,0.116442,9.59417,10.3207,33.8888,4.64884,0.405665,-0.000107846,0.195011,2.34423,-1.00805,-0.00013104,0,0,0,0,0,0,0.211552,0.450427,0.278251,2.84201,-2.09035,0.104703,-129.109,2078.81,2286.89,82.1004,445.262,1.83997,0,0,0,0,0,0
0.762,0.340855,0.0132811,0.549118,2.98459,0.37648,0.102376,-2.14026,0.0612351,9.42195,10.0188,33.7717,3.67385,0.405676,-0.000107798,0.194991,2.34318,-1.00901,-0.000130982,0,0,0,0,0,0,0.212007,0.386696,0.357359,2.85066,-2.04353,0.104934,-131.122,2843.6,1441.71,30.587,179.908,0.178203,0,0,0,0,0,0
0.763,0.33053,0.0113652,0.551804,2.98396,0.37774,0.0955206,-2.6545,-0.0629899,8.99872,9.34996,31.729,3.01226,0.405687,-0.00010775,0.19497,2.34213,-1.00996,-0.000130923,0,0,0,0,0,0,0.211801,0.328427,0.433235,2.85525,-2.0251,0.10468,-120.938,3549.42,635.517,-8.663,-0.590682,-0.831939,0,0,0,0,0,0
0.764,0.31896,0.00877943,0.553702,2.98211,0.369354,0.0945436,-3.21468,-0.221503,8.55252,8.64613,29.2085,2.76161,0.405698,-0.000107702,0.19495,2.34108,-1.01091,-0.000130865,0,0,0,0,0,0,0.210874,0.283946,0.484157,2.85596,-2.02704,0.104192,-106.399,3934.5,170.286,-24.2191,-57.4074,-1.08743,0,0,0,0,0,0
0.765,0.310135,0.00633681,0.557408,2.98316,0.370085,0.0987382,-3.56717,-0.36106,8.24803,8.16898,27.4192,2.85165,0.405709,-0.000107653,0.19493,2.34004,-1.01187,-0.000130806,0,0,0,0,0,0,0.209187,0.256934,0.500952,2.85452,-2.03594,0.103713,-93.9836,3938.5,108.464,-17.4241,-22.8983,-0.85493,0,0,0,0,0,0
0.766,0.306086,0.0045738,0.563559,2.98903,0.38842,0.105979,-3.5975,-0.449147,8.11629,8.02448,26.8484,3.12739,0.40572,-0.000107605,0.19491,2.33899,-1.01282,-0.000130748,0,0,0,0,0,0,0.206741,0.246366,0.486778,2.85296,-2.04127,0.1034,-86.1131,3597.4,396.753,4.88195,61.3249,-0.358842,0,0,0,0,0,0
0.767,0.30684,0.00361838,0.5713,2.99917,0.423082,0.113492,-3.32405,-0.480957,8.09271,8.15735,27.3394,3.403,0.405731,-0.000107557,0.19489,2.33794,-1.01377,-0.000130689,0,0,0,0,0,0,0.203568,0.247681,0.453743,2.85291,-2.03707,0.103339,-82.2288,2996.86,927.523,34.0225,163.893,0.263926,0,0,0,0,0,0
0.768,0.311194,0.00332015,0.57897,3.01094,0.466008,0.118679,-2.84165,-0.469476,8.06614,8.38433,28.3187,3.51509,0.405741,-0.000107509,0.19487,2.3369,-1.01472,-0.00013063,0,0,0,0,0,0,0.199728,0.254107,0.419294,2.85525,-2.02105,0.10355,-79.4306,2279.77,1534.79,58.9481,254.073,0.855736,0,0,0,0,0,0
0.769,0.317359,0.00337943,0.584543,3.02054,0.505225,0.120086,-2.27569,-0.436253,7.90947,8.46079,29.0034,3.38262,0.405752,-0.000107461,0.19485,2.33585,-1.01568,-0.000130572,0,0,0,0,0,0,0.19532,0.25846,0.40153,2.85992,-1.99448,0.103978,-72.7775,1670.39,1970.15,66.3438,286.372,1.14749,0,0,0,0,0,0
0.77,0.323177,0.00336973,0.585944,3.02441,0.527469,0.118152,-1.76717,-0.409452,7.50054,8.17244,28.5787,3.04854,0.405763,-0.000107413,0.19483,2.3348,-1.01663,-0.000130513,0,0,0,0,0,0,0.190528,0.255689,0.412634,2.86565,-1.96355,0.104467,-56.9684,1403.08,1983.9,48.1143,219.336,0.923661,0,0,0,0,0,0
0.771,0.326394,0.00277932,0.581774,3.02068,0.522377,0.114946,-1.45405,-0.420822,6.76727,7.42421,26.4631,2.6556,0.405774,-0.000107364,0.19481,2.33376,-1.01758,-0.000130455,0,0,0,0,0,0,0.18564,0.245323,0.452638,2.87026,-1.93898,0.104816,-29.9031,1517.03,1550.01,10.9369,74.5028,0.366502,0,0,0,0,0,0
0.772,0.325807,0.00128099,0.572583,3.00994,0.489024,0.112663,-1.39951,-0.488524,5.76457,6.2834,22.7048,2.34526,0.405785,-0.000107316,0.194789,2.33271,-1.01854,-0.000130396,0,0,0,0,0,0,0.180998,0.231679,0.50912,2.87184,-1.9297,0.104917,4.37091,1813.99,908.494,-27.9908,-67.9408,-0.0875441,0,0,0,0,0,0
0.773,0.322303,-0.000966298,0.561025,2.99487,0.43778,0.112297,-1.53177,-0.59903,4.67616,4.94117,18.0584,2.17492,0.405796,-0.000107268,0.194769,2.33166,-1.01949,-0.000130338,0,0,0,0,0,0,0.176904,0.221068,0.564697,2.86978,-1.93628,0.104813,37.8726,2065.99,329.221,-54.3835,-148.732,-0.220667,0,0,0,0,0,0
0.774,0.318261,-0.0034012,0.550086,2.97878,0.38346,0.113717,-1.68948,-0.714381,3.69502,3.61983,13.5108,2.12749,0.405807,-0.00010722,0.194749,2.33061,-1.02044,-0.000130279,0,0,0,0,0,0,0.173556,0.218468,0.605692,2.8649,-1.95247,0.104623,64.4089,2152.34,-47.2172,-63.9978,-162.645,-0.0953168,0,0,0,0,0,0
0.775,0.316025,-0.0054333,0.54145,2.96442,0.337492,0.116355,-1.72386,-0.797176,2.92025,2.49006,9.77364,2.15959,0.405817,-0.000107172,0.194729,2.32957,-1.02139,-0.000130221,0,0,0,0,0,0,0.171041,0.226058,0.625826,2.85864,-1.97088,0.10445,82.1075,2049.67,-198.568,-60.5979,-133.867,0.152744,0,0,0,0,0,0
0.776,0.316856,-0.00671691,0.535293,2.95322,0.304902,0.119578,-1.56333,-0.827739,2.34994,1.63004,7.11181,2.22638,0.405828,-0.000107124,0.194709,2.32852,-1.02235,-0.000130162,0,0,0,0,0,0,0.169354,0.243445,0.62554,2.85231,-1.98642,0.104356,92.0017,1787.59,-165.076,-50.4293,-88.7861,0.429628,0,0,0,0,0,0
0.777,0.320792,-0.00719133,0.530862,2.94525,0.28508,0.122705,-1.2178,-0.80554,1.92387,1.02667,5.41951,2.28295,0.405839,-0.000107075,0.194689,2.32747,-1.0233,-0.000130104,0,0,0,0,0,0,0.168435,0.268452,0.609898,2.84671,-1.99689,0.104365,96.0146,1419.69,-11.9185,-38.6106,-45.449,0.685966,0,0,0,0,0,0
0.778,0.327012,-0.00699028,0.527057,2.93953,0.273828,0.124996,-0.750442,-0.742294,1.5639,0.603012,4.37203,2.28347,0.40585,-0.000107027,0.194669,2.32643,-1.02425,-0.000130045,0,0,0,0,0,0,0.168185,0.297937,0.586452,2.84215,-2.00218,0.104481,95.956,1008.54,188.909,-28.3271,-13.7483,0.891802,0,0,0,0,0,0
0.779,0.334307,-0.00633478,0.522814,2.93459,0.265405,0.125744,-0.244929,-0.654468,1.19903,0.254717,3.56811,2.18703,0.405861,-0.000106979,0.194649,2.32538,-1.02521,-0.000129987,0,0,0,0,0,0,0.168492,0.328555,0.563244,2.83858,-2.00345,0.104686,93.2678,615.75,369.055,-21.2464,1.66109,1.02215,0,0,0,0,0,0
0.78,0.341455,-0.00545602,0.517336,2.92896,0.254254,0.124431,0.219601,-0.558132,0.779492,-0.115094,2.64328,1.96706,0.405872,-0.000106931,0.194629,2.32433,-1.02616,-0.000129928,0,0,0,0,0,0,0.169249,0.357482,0.546929,2.83577,-2.00251,0.104948,88.9735,291.446,474.779,-17.8755,-0.167715,1.05781,0,0,0,0,0,0
0.781,0.347478,-0.00454858,0.510231,2.92162,0.236342,0.120838,0.584217,-0.466048,0.284114,-0.569094,1.35172,1.61775,0.405883,-0.000106883,0.194609,2.32329,-1.02711,-0.00012987,0,0,0,0,0,0,0.17036,0.38297,0.541333,2.83343,-2.00139,0.105221,83.6386,62.9852,479.078,-17.6264,-16.1962,0.995346,0,0,0,0,0,0
0.782,0.351797,-0.00374154,0.501559,2.91224,0.20998,0.115076,0.818874,-0.386057,-0.278595,-1.12256,-0.389594,1.15408,0.405894,-0.000106835,0.194588,2.32224,-1.02806,-0.000129811,0,0,0,0,0,0,0.171747,0.404572,0.546885,2.83128,-2.0018,0.105461,77.4094,-71.1341,387.889,-19.0303,-39.5053,0.853297,0,0,0,0,0,0
0.783,0.354309,-0.00308243,0.491762,2.90119,0.175958,0.10752,0.925295,-0.320388,-0.876644,-1.74656,-2.50277,0.606804,0.405904,-0.000106786,0.194568,2.32119,-1.02902,-0.000129753,0,0,0,0,0,0,0.173344,0.422961,0.561118,2.82914,-2.00475,0.105636,70.2082,-135.882,233.179,-20.4131,-61.7803,0.664268,0,0,0,0,0,0
0.784,0.355348,-0.00254121,0.481484,2.88928,0.136928,0.0987184,0.932423,-0.266251,-1.46736,-2.38505,-4.79786,0.0156413,0.405915,-0.000106738,0.194548,2.32014,-1.02997,-0.000129694,0,0,0,0,0,0,0.175094,0.439447,0.579964,2.82701,-2.01027,0.105736,62.0077,-165.513,56.2263,-20.6846,-76.971,0.459524,0,0,0,0,0,0
0.785,0.355513,-0.00203882,0.471351,2.87746,0.0963041,0.0892954,0.884202,-0.217956,-2.01184,-2.97758,-7.04885,-0.57741,0.405926,-0.00010669,0.194528,2.3191,-1.03092,-0.000129636,0,0,0,0,0,0,0.176947,0.455431,0.599189,2.82493,-2.01771,0.105766,53.0065,-190.185,-107.751,-19.6631,-83.1858,0.260066,0,0,0,0,0,0
0.786,0.355445,-0.00148866,0.461815,2.86652,0.0571959,0.0798534,0.824368,-0.169694,-2.48459,-3.47796,-9.0632,-1.13438,0.405937,-0.000106642,0.194508,2.31805,-1.03188,-0.000129577,0,0,0,0,0,0,0.178855,0.471998,0.615458,2.82302,-2.02608,0.105742,43.6131,-229.351,-236.754,-17.825,-81.9359,0.0772232,0,0,0,0,0,0
0.787,0.35564,-0.000830572,0.453106,2.85691,0.0217494,0.070882,0.784805,-0.117683,-2.87571,-3.863,-10.7209,-1.6268,0.405948,-0.000106594,0.194488,2.317,-1.03283,-0.000129518,0,0,0,0,0,0,0.180777,0.489732,0.626803,2.82134,-2.03451,0.105681,34.305,-291.219,-322.02,-15.8267,-76.1776,-0.0835436,0,0,0,0,0,0
0.788,0.356361,-4.57183e-05,0.445267,2.84877,-0.0090225,0.0626946,0.780797,-0.0609748,-3.18758,-4.13173,-11.9808,-2.03902,0.405959,-0.000106546,0.194468,2.31596,-1.03378,-0.00012946,0,0,0,0,0,0,0.182681,0.508715,0.632636,2.81989,-2.04242,0.1056,25.4886,-375.135,-364.818,-14.1565,-68.7056,-0.220155,0,0,0,0,0,0
0.789,0.357644,0.000846304,0.438225,2.84198,-0.0350798,0.0554104,0.812344,-0.00109621,-3.42976,-4.29906,-12.8652,-2.36858,0.40597,-0.000106497,0.194448,2.31491,-1.03474,-0.000129401,0,0,0,0,0,0,0.184539,0.528624,0.633481,2.81862,-2.04952,0.105511,17.4288,-474.7,-372.714,-13.0227,-61.4212,-0.332925,0,0,0,0,0,0
0.79,0.359355,0.00180012,0.431855,2.83626,-0.0570486,0.0489795,0.868832,0.0589029,-3.61449,-4.38802,-13.4372,-2.62383,0.405981,-0.000106449,0.194428,2.31386,-1.03569,-0.000129343,0,0,0,0,0,0,0.186332,0.548876,0.630598,2.81747,-2.05575,0.105422,10.2469,-580.633,-356.363,-12.4052,-55.2696,-0.423909,0,0,0,0,0,0
0.791,0.36127,0.00275958,0.426028,2.83132,-0.0758958,0.0432368,0.934539,0.115486,-3.75352,-4.42317,-13.7771,-2.81979,0.405991,-0.000106401,0.194408,2.31282,-1.03664,-0.000129284,0,0,0,0,0,0,0.188047,0.568771,0.625595,2.81638,-2.06122,0.105339,3.95627,-683.128,-326.992,-12.1617,-50.4817,-0.496052,0,0,0,0,0,0
0.792,0.363142,0.00367054,0.420636,2.82685,-0.0926502,0.0379674,0.993451,0.165467,-3.85644,-4.42602,-13.9642,-2.9737,0.406002,-0.000106353,0.194387,2.31177,-1.03759,-0.000129226,0,0,0,0,0,0,0.189674,0.587622,0.620083,2.81531,-2.06607,0.105264,-1.49416,-773.578,-294.555,-12.1221,-46.8667,-0.552296,0,0,0,0,0,0
0.793,0.364759,0.00448976,0.41561,2.82264,-0.108196,0.0329657,1.03266,0.206544,-3.92991,-4.41259,-14.0636,-3.10112,0.406013,-0.000106305,0.194367,2.31072,-1.03855,-0.000129167,0,0,0,0,0,0,0.191209,0.60486,0.615407,2.81424,-2.07043,0.105194,-6.18224,-845.676,-266.545,-12.1456,-44.0519,-0.594942,0,0,0,0,0,0
0.794,0.365976,0.00518943,0.41092,2.81854,-0.123151,0.0280793,1.04422,0.237528,-3.97771,-4.39251,-14.1196,-3.21329,0.406024,-0.000106257,0.194347,2.30967,-1.0395,-0.000129109,0,0,0,0,0,0,0.19265,0.62009,0.612484,2.81316,-2.07445,0.105128,-10.1878,-895.871,-247.455,-12.1439,-41.6446,-0.625411,0,0,0,0,0,0
0.795,0.366723,0.00575797,0.406567,2.81452,-0.137821,0.0232327,1.02556,0.258326,-4.00127,-4.36957,-14.1541,-3.31592,0.406035,-0.000106208,0.194327,2.30863,-1.04045,-0.00012905,0,0,0,0,0,0,0.193997,0.633121,0.611736,2.81207,-2.07821,0.10506,-13.5787,-923.292,-238.844,-12.0826,-39.3284,-0.644338,0,0,0,0,0,0
0.796,0.367006,0.0061981,0.402578,2.81057,-0.152222,0.0184307,0.978886,0.269749,-4.00048,-4.34306,-14.1696,-3.40929,0.406046,-0.00010616,0.194307,2.30758,-1.04141,-0.000128992,0,0,0,0,0,0,0.195249,0.643944,0.613135,2.811,-2.08176,0.104988,-16.4057,-929.279,-239.835,-11.9694,-36.9046,-0.651836,0,0,0,0,0,0
0.797,0.366887,0.00652324,0.398992,2.80676,-0.166151,0.0137465,0.90989,0.27323,-3.97447,-4.30957,-14.1545,-3.4894,0.406057,-0.000106112,0.194287,2.30653,-1.04236,-0.000128933,0,0,0,0,0,0,0.19641,0.652701,0.616296,2.80995,-2.08511,0.10491,-18.7034,-916.694,-247.88,-11.8379,-34.2935,-0.647785,0,0,0,0,0,0
0.798,0.366465,0.00675315,0.395846,2.80316,-0.179275,0.00929855,0.826236,0.270507,-3.9224,-4.26471,-14.0898,-3.54963,0.406067,-0.000106064,0.194267,2.30549,-1.04331,-0.000128875,0,0,0,0,0,0,0.19748,0.659633,0.620619,2.80891,-2.08826,0.104825,-20.4938,-889.199,-259.585,-11.7304,-31.5091,-0.632068,0,0,0,0,0,0
0.799,0.365856,0.00690979,0.393173,2.79986,-0.191218,0.00522502,0.736065,0.263353,-3.84392,-4.20452,-13.9549,-3.58254,0.406078,-0.000106016,0.194247,2.30444,-1.04426,-0.000128816,0,0,0,0,0,0,0.198462,0.665022,0.625424,2.8079,-2.09121,0.104736,-21.7926,-850.613,-271.453,-11.6836,-28.6235,-0.604756,0,0,0,0,0,0
0.8,0.365172,0.00701394,0.39099,2.7969,-0.201639,0.00165828,0.646796,0.25335,-3.73953,-4.12636,-13.7329,-3.58155,0.406089,-0.000105968,0.194227,2.30339,-1.04522,-0.000128758,0,0,0,0,0,0,0.199359,0.669156,0.630065,2.80691,-2.09393,0.104642,-22.6155,-804.417,-280.446,-11.7192,-25.7321,-0.56624,0,0,0,0,0,0
0.801,0.364505,0.00708279,0.389303,2.79431,-0.210278,-0.00129444,0.564288,0.241757,-3.61058,-4.02923,-13.4128,-3.54204,0.4061,-0.000105919,0.194206,2.30235,-1.04617,-0.000128699,0,0,0,0,0,0,0.200173,0.672288,0.634016,2.80592,-2.09642,0.104549,-22.983,-753.443,-284.349,-11.8401,-22.9282,-0.517318,0,0,0,0,0,0
0.802,0.363926,0.0071287,0.388101,2.79212,-0.216986,-0.0035632,0.492426,0.229452,-3.45925,-3.91376,-12.9915,-3.46204,0.406111,-0.000105871,0.194186,2.3013,-1.04712,-0.000128641,0,0,0,0,0,0,0.200908,0.674623,0.636914,2.80491,-2.09867,0.104458,-22.9239,-699.745,-281.921,-12.0318,-20.2879,-0.459216,0,0,0,0,0,0
0.803,0.363474,0.00715907,0.387361,2.79031,-0.221732,-0.00512009,0.433069,0.216943,-3.2884,-3.78186,-12.4734,-3.34233,0.406122,-0.000105823,0.194166,2.30025,-1.04808,-0.000128582,0,0,0,0,0,0,0.201566,0.676309,0.63857,2.80389,-2.10067,0.104374,-22.4761,-644.608,-272.87,-12.2672,-17.8645,-0.393543,0,0,0,0,0,0
0.804,0.363162,0.00717685,0.38705,2.78884,-0.224587,-0.00597731,0.38629,0.20443,-3.10132,-3.63633,-11.8691,-3.18619,0.406133,-0.000105775,0.194146,2.2992,-1.04903,-0.000128524,0,0,0,0,0,0,0.202153,0.677443,0.638955,2.80283,-2.10244,0.104298,-21.6864,-588.669,-257.71,-12.5134,-15.6889,-0.322176,0,0,0,0,0,0
0.805,0.362983,0.0071817,0.387128,2.78769,-0.22571,-0.00618056,0.350797,0.19189,-2.90154,-3.48044,-11.1939,-2.99877,0.406144,-0.000105727,0.194126,2.29816,-1.04998,-0.000128465,0,0,0,0,0,0,0.202672,0.67808,0.638169,2.80173,-2.104,0.104232,-20.6071,-532.097,-237.533,-12.7383,-13.7729,-0.247113,0,0,0,0,0,0
0.806,0.362915,0.0071713,0.38755,2.7868,-0.225314,-0.00579964,0.324443,0.179179,-2.69269,-3.31756,-10.4657,-2.78641,0.406154,-0.000105679,0.194106,2.29711,-1.05093,-0.000128406,0,0,0,0,0,0,0.203127,0.678248,0.636393,2.80059,-2.10535,0.104178,-19.2934,-474.8,-213.76,-12.9156,-12.1147,-0.170311,0,0,0,0,0,0
0.807,0.362926,0.0071426,0.38827,2.78614,-0.223644,-0.00491827,0.304729,0.166118,-2.47827,-3.15087,-9.7032,-2.55596,0.406165,-0.00010563,0.194086,2.29606,-1.05189,-0.000128348,0,0,0,0,0,0,0.203524,0.677961,0.633856,2.79942,-2.10653,0.104137,-17.8,-416.605,-187.899,-13.028,-10.7026,-0.093555,0,0,0,0,0,0
0.808,0.362984,0.00709292,0.389241,2.78565,-0.22095,-0.00362457,0.289227,0.152559,-2.26157,-2.98322,-8.92425,-2.31408,0.406176,-0.000105582,0.194066,2.29502,-1.05284,-0.000128289,0,0,0,0,0,0,0.203868,0.677234,0.630785,2.79822,-2.10756,0.104108,-16.1782,-357.415,-161.348,-13.0681,-9.51894,-0.0183653,0,0,0,0,0,0
0.809,0.363061,0.00702069,0.390417,2.78532,-0.217467,-0.00200337,0.275894,0.138435,-2.0456,-2.81698,-8.14467,-2.06682,0.406187,-0.000105534,0.194046,2.29397,-1.05379,-0.000128231,0,0,0,0,0,0,0.204163,0.676089,0.627388,2.797,-2.10847,0.104091,-14.4741,-297.307,-135.252,-13.0371,-8.54297,0.0540475,0,0,0,0,0,0
0.81,0.363135,0.00692584,0.391755,2.78509,-0.213402,-0.000130899,0.263251,0.123778,-1.833,-2.654,-7.37755,-1.81931,0.406198,-0.000105486,0.194026,2.29292,-1.05475,-0.000128172,0,0,0,0,0,0,0.204415,0.674566,0.623823,2.79576,-2.10928,0.104086,-12.7277,-236.58,-110.43,-12.9433,-7.7528,0.122783,0,0,0,0,0,0
0.811,0.363195,0.00680987,0.393216,2.78496,-0.208931,0.00192795,0.250439,0.108714,-1.62604,-2.49567,-6.63303,-1.57563,0.406209,-0.000105438,0.194005,2.29188,-1.0557,-0.000128114,0,0,0,0,0,0,0.204629,0.672722,0.620198,2.79451,-2.11001,0.10409,-10.9723,-175.751,-87.3617,-12.7992,-7.12705,0.187222,0,0,0,0,0,0
0.812,0.363234,0.00667564,0.394763,2.78489,-0.204191,0.00412009,0.237166,0.0934489,-1.42665,-2.34297,-5.91848,-1.3389,0.40622,-0.00010539,0.193985,2.29083,-1.05665,-0.000128055,0,0,0,0,0,0,0.204809,0.670632,0.616573,2.79327,-2.11069,0.104103,-9.23542,-115.513,-66.222,-12.6185,-6.64637,0.246977,0,0,0,0,0,0
