t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
2.072,0.241181,-0.127187,0.234979,1.31105,-2.4957,-0.233193,0.776925,0.542235,-0.228003,-5.00824,2.25548,-4.48391,0.419914,-4.4699e-05,0.168656,0.971613,-2.2573,-5.43123e-05,0,0,0,0,0,0,-0.694241,2.08899,-0.764657,2.16825,-3.4436,0.977448,6.32694,-36.5975,19.5702,-80.1493,6.3684,-7.06635,0,0,0,0,0,0
2.073,0.241919,-0.126685,0.234854,1.3051,-2.49332,-0.237526,0.774493,0.539664,-0.221588,-5.0672,2.2634,-4.47441,0.419925,-4.46509e-05,0.168635,0.970566,-2.25826,-5.42538e-05,0,0,0,0,0,0,-0.691742,2.08718,-0.762079,2.16025,-3.44297,0.976739,6.35182,-33.6048,20.6746,-80.4402,6.21947,-7.12443,0,0,0,0,0,0
2.074,0.242651,-0.126191,0.234729,1.29913,-2.49095,-0.241864,0.771832,0.536835,-0.215484,-5.12437,2.26993,-4.46583,0.419936,-4.46027e-05,0.168615,0.969519,-2.25921,-5.41953e-05,0,0,0,0,0,0,-0.689279,2.08536,-0.759499,2.15221,-3.44235,0.976025,6.44896,-30.7567,21.735,-80.6995,6.06352,-7.18129,0,0,0,0,0,0
2.075,0.243377,-0.125702,0.234605,1.29313,-2.4886,-0.246209,0.768959,0.533777,-0.209735,-5.17949,2.27529,-4.45826,0.419947,-4.45545e-05,0.168595,0.968472,-2.26016,-5.41367e-05,0,0,0,0,0,0,-0.686851,2.08354,-0.756914,2.14415,-3.44174,0.975304,6.61148,-28.0792,22.7432,-80.9275,5.90138,-7.2368,0,0,0,0,0,0
2.076,0.244097,-0.125221,0.234481,1.2871,-2.48625,-0.250565,0.765892,0.53052,-0.204377,-5.23234,2.2797,-4.45182,0.419957,-4.45064e-05,0.168575,0.967425,-2.26111,-5.40782e-05,0,0,0,0,0,0,-0.684458,2.08173,-0.754323,2.13607,-3.44116,0.974579,6.83268,-25.5946,23.6925,-81.1248,5.73393,-7.29085,0,0,0,0,0,0
2.077,0.244812,-0.124745,0.234355,1.28107,-2.48391,-0.254933,0.762646,0.527092,-0.199439,-5.28274,2.28337,-4.44656,0.419968,-4.44582e-05,0.168555,0.966378,-2.26207,-5.40197e-05,0,0,0,0,0,0,-0.682097,2.07992,-0.751725,2.12797,-3.44058,0.973848,7.10602,-23.3212,24.5767,-81.2923,5.56205,-7.34335,0,0,0,0,0,0
2.078,0.24552,-0.124274,0.234227,1.27503,-2.48158,-0.259315,0.759239,0.523519,-0.194945,-5.33055,2.28648,-4.44252,0.419979,-4.441e-05,0.168535,0.965331,-2.26302,-5.39611e-05,0,0,0,0,0,0,-0.679769,2.07813,-0.749119,2.11985,-3.44003,0.973112,7.42521,-21.2735,25.391,-81.4312,5.38662,-7.39425,0,0,0,0,0,0
2.079,0.246223,-0.12381,0.234096,1.26898,-2.47925,-0.263713,0.755687,0.519826,-0.190909,-5.37566,2.28923,-4.43972,0.41999,-4.43619e-05,0.168515,0.964284,-2.26397,-5.39026e-05,0,0,0,0,0,0,-0.677472,2.07634,-0.746502,2.11171,-3.4395,0.972371,7.78419,-19.4622,26.1316,-81.5431,5.20851,-7.44348,0,0,0,0,0,0
2.08,0.24692,-0.12335,0.233962,1.26293,-2.47692,-0.268128,0.752006,0.516038,-0.18734,-5.41803,2.29181,-4.43817,0.420001,-4.43137e-05,0.168495,0.963237,-2.26493,-5.38441e-05,0,0,0,0,0,0,-0.675205,2.07458,-0.743874,2.10357,-3.43898,0.971625,8.17718,-17.8946,26.7957,-81.6298,5.02857,-7.49102,0,0,0,0,0,0
2.081,0.247611,-0.122895,0.233824,1.25688,-2.47459,-0.272561,0.748211,0.512176,-0.184241,-5.45761,2.29439,-4.43784,0.420012,-4.42655e-05,0.168475,0.96219,-2.26588,-5.37856e-05,0,0,0,0,0,0,-0.672966,2.07282,-0.741233,2.09541,-3.43848,0.970874,8.5987,-16.5742,27.3816,-81.6933,4.84764,-7.53685,0,0,0,0,0,0
2.082,0.248298,-0.122446,0.233682,1.25084,-2.47225,-0.277012,0.744318,0.508262,-0.181609,-5.49444,2.29712,-4.43868,0.420023,-4.42174e-05,0.168455,0.961143,-2.26683,-5.3727e-05,0,0,0,0,0,0,-0.670754,2.07109,-0.738579,2.08725,-3.438,0.970119,9.04355,-15.5018,27.8888,-81.7358,4.66649,-7.58098,0,0,0,0,0,0
2.083,0.248979,-0.122,0.233535,1.2448,-2.4699,-0.281482,0.74034,0.504316,-0.179436,-5.52854,2.30015,-4.44063,0.420034,-4.41692e-05,0.168434,0.960096,-2.26779,-5.36685e-05,0,0,0,0,0,0,-0.668568,2.06938,-0.735909,2.07908,-3.43754,0.96936,9.50686,-14.6748,28.3177,-81.7596,4.48586,-7.62344,0,0,0,0,0,0
2.084,0.249655,-0.121559,0.233383,1.23877,-2.46755,-0.285971,0.736293,0.500354,-0.177708,-5.56001,2.30361,-4.44364,0.420044,-4.4121e-05,0.168414,0.959049,-2.26874,-5.361e-05,0,0,0,0,0,0,-0.666407,2.06769,-0.733223,2.07091,-3.43709,0.968597,9.98406,-14.0881,28.6696,-81.7672,4.30645,-7.66426,0,0,0,0,0,0
2.085,0.250326,-0.121122,0.233226,1.23275,-2.46518,-0.290477,0.732189,0.496395,-0.176408,-5.58893,2.30763,-4.4476,0.420055,-4.40729e-05,0.168394,0.958002,-2.26969,-5.35515e-05,0,0,0,0,0,0,-0.664269,2.06602,-0.730521,2.06273,-3.43666,0.967829,10.4709,-13.7342,28.9469,-81.7611,4.12887,-7.70351,0,0,0,0,0,0
2.086,0.250992,-0.120688,0.233064,1.22674,-2.4628,-0.295002,0.728041,0.492453,-0.175514,-5.61545,2.31231,-4.45242,0.420066,-4.40247e-05,0.168374,0.956955,-2.27064,-5.34929e-05,0,0,0,0,0,0,-0.662154,2.06438,-0.727801,2.05456,-3.43626,0.967058,10.9635,-13.6033,29.1528,-81.744,3.95371,-7.74125,0,0,0,0,0,0
2.087,0.251653,-0.120258,0.232896,1.22074,-2.4604,-0.299543,0.723861,0.488541,-0.175001,-5.63972,2.31775,-4.458,0.420077,-4.39765e-05,0.168354,0.955908,-2.2716,-5.34344e-05,0,0,0,0,0,0,-0.660058,2.06275,-0.725062,2.04639,-3.43586,0.966283,11.4582,-13.6839,29.2912,-81.7183,3.78146,-7.77756,0,0,0,0,0,0
2.088,0.25231,-0.119831,0.232724,1.21474,-2.45798,-0.3041,0.719662,0.484672,-0.174841,-5.6619,2.32403,-4.46423,0.420088,-4.39284e-05,0.168334,0.954861,-2.27255,-5.33759e-05,0,0,0,0,0,0,-0.657983,2.06115,-0.722305,2.03822,-3.43549,0.965504,11.9518,-13.9626,29.3667,-81.6868,3.61256,-7.81255,0,0,0,0,0,0
2.089,0.252963,-0.119407,0.232546,1.20876,-2.45554,-0.308672,0.715454,0.480857,-0.175005,-5.68219,2.33121,-4.47099,0.420099,-4.38802e-05,0.168314,0.953814,-2.2735,-5.33174e-05,0,0,0,0,0,0,-0.655926,2.05956,-0.719528,2.03006,-3.43513,0.964722,12.4413,-14.4246,29.3842,-81.6519,3.44738,-7.84631,0,0,0,0,0,0
2.09,0.253612,-0.118986,0.232364,1.20278,-2.45308,-0.313257,0.711247,0.477105,-0.175461,-5.70079,2.33935,-4.47817,0.42011,-4.3832e-05,0.168294,0.952767,-2.27446,-5.32588e-05,0,0,0,0,0,0,-0.653885,2.058,-0.716732,2.0219,-3.43479,0.963937,12.9239,-15.0543,29.3495,-81.616,3.28622,-7.87895,0,0,0,0,0,0
2.091,0.254256,-0.118567,0.232177,1.19681,-2.4506,-0.317854,0.707052,0.473424,-0.176175,-5.71792,2.3485,-4.48565,0.42012,-4.37839e-05,0.168274,0.95172,-2.27541,-5.32003e-05,0,0,0,0,0,0,-0.651861,2.05645,-0.713916,2.01374,-3.43446,0.963148,13.3974,-15.8349,29.2683,-81.5814,3.12934,-7.9106,0,0,0,0,0,0
2.092,0.254897,-0.118151,0.231986,1.19084,-2.44809,-0.322462,0.702879,0.469821,-0.177112,-5.73378,2.3587,-4.4933,0.420131,-4.37357e-05,0.168254,0.950673,-2.27636,-5.31418e-05,0,0,0,0,0,0,-0.649851,2.05492,-0.71108,2.00558,-3.43415,0.962356,13.8595,-16.7491,29.1466,-81.5502,2.97689,-7.94138,0,0,0,0,0,0
2.093,0.255534,-0.117737,0.231791,1.18487,-2.44555,-0.327078,0.698735,0.466303,-0.178238,-5.74861,2.36996,-4.50102,0.420142,-4.36875e-05,0.168233,0.949626,-2.27731,-5.30833e-05,0,0,0,0,0,0,-0.647856,2.05341,-0.708224,1.99743,-3.43386,0.961561,14.3084,-17.7792,28.9907,-81.5246,2.82901,-7.97141,0,0,0,0,0,0
2.094,0.256167,-0.117325,0.231592,1.1789,-2.44298,-0.331701,0.69463,0.462873,-0.179519,-5.76262,2.38231,-4.5087,0.420153,-4.36394e-05,0.168213,0.948579,-2.27827,-5.30247e-05,0,0,0,0,0,0,-0.645872,2.05191,-0.705347,1.98928,-3.43357,0.960763,14.7426,-18.9074,28.8067,-81.5063,2.68575,-8.00083,0,0,0,0,0,0
2.095,0.256797,-0.116916,0.231391,1.17292,-2.44039,-0.33633,0.690572,0.459535,-0.18092,-5.77604,2.39575,-4.51623,0.420164,-4.35912e-05,0.168193,0.947532,-2.27922,-5.29662e-05,0,0,0,0,0,0,-0.643901,2.05042,-0.70245,1.98113,-3.43331,0.959963,15.1607,-20.1159,28.6007,-81.4969,2.54712,-8.02975,0,0,0,0,0,0
2.096,0.257424,-0.116508,0.231186,1.16694,-2.43776,-0.340962,0.686566,0.456292,-0.182407,-5.78909,2.41028,-4.52351,0.420175,-4.3543e-05,0.168173,0.946485,-2.28017,-5.29077e-05,0,0,0,0,0,0,-0.64194,2.04893,-0.699532,1.97298,-3.43305,0.959159,15.5615,-21.387,28.3788,-81.498,2.41307,-8.05831,0,0,0,0,0,0
2.097,0.258048,-0.116102,0.230979,1.16094,-2.4351,-0.345596,0.682621,0.453146,-0.183947,-5.80199,2.42589,-4.53044,0.420186,-4.34949e-05,0.168153,0.945438,-2.28113,-5.28492e-05,0,0,0,0,0,0,-0.639989,2.04746,-0.696594,1.96484,-3.43281,0.958352,15.9442,-22.7039,28.1468,-81.5109,2.28353,-8.08662,0,0,0,0,0,0
2.098,0.258669,-0.115697,0.23077,1.15493,-2.43241,-0.35023,0.678743,0.450096,-0.185511,-5.81493,2.44258,-4.53695,0.420197,-4.34467e-05,0.168133,0.944391,-2.28208,-5.27906e-05,0,0,0,0,0,0,-0.638047,2.04599,-0.693636,1.95669,-3.43259,0.957543,16.3079,-24.05,27.9102,-81.5366,2.15837,-8.11481,0,0,0,0,0,0
2.099,0.259287,-0.115294,0.23056,1.14891,-2.42968,-0.354862,0.674936,0.447144,-0.187067,-5.82811,2.46032,-4.54295,0.420207,-4.33985e-05,0.168113,0.943344,-2.28303,-5.27321e-05,0,0,0,0,0,0,-0.636113,2.04452,-0.690658,1.94854,-3.43237,0.956731,16.6523,-25.4097,27.6744,-81.576,2.03742,-8.14299,0,0,0,0,0,0
2.1,0.259902,-0.114892,0.230349,1.14286,-2.42692,-0.359491,0.671206,0.444288,-0.18859,-5.84173,2.4791,-4.54838,0.420218,-4.33504e-05,0.168093,0.942297,-2.28398,-5.26736e-05,0,0,0,0,0,0,-0.634186,2.04305,-0.687659,1.94038,-3.43217,0.955915,16.9769,-26.7684,27.4445,-81.6299,1.92051,-8.17128,0,0,0,0,0,0
2.101,0.260515,-0.114492,0.230137,1.1368,-2.42413,-0.364116,0.667557,0.441529,-0.190052,-5.85595,2.49889,-4.55317,0.420229,-4.33022e-05,0.168073,0.94125,-2.28494,-5.2615e-05,0,0,0,0,0,0,-0.632266,2.04158,-0.68464,1.93222,-3.43197,0.955097,17.2816,-28.1123,27.2249,-81.6988,1.8074,-8.19976,0,0,0,0,0,0
2.102,0.261126,-0.114093,0.229925,1.1307,-2.4213,-0.368735,0.663993,0.438863,-0.191432,-5.87094,2.51967,-4.55727,0.42024,-4.3254e-05,0.168052,0.940203,-2.28589,-5.25565e-05,0,0,0,0,0,0,-0.630353,2.04011,-0.681601,1.92406,-3.43179,0.954276,17.5662,-29.429,27.0201,-81.7831,1.69785,-8.22855,0,0,0,0,0,0
2.103,0.261735,-0.113695,0.229713,1.12458,-2.41844,-0.373345,0.660518,0.436288,-0.192709,-5.88683,2.54141,-4.56064,0.420251,-4.32059e-05,0.168032,0.939156,-2.28684,-5.2498e-05,0,0,0,0,0,0,-0.628445,2.03863,-0.678542,1.91588,-3.43162,0.953452,17.8309,-30.707,26.8338,-81.8829,1.59162,-8.25773,0,0,0,0,0,0
2.104,0.262342,-0.113298,0.229502,1.11842,-2.41553,-0.377947,0.657133,0.433804,-0.193864,-5.90378,2.56407,-4.56324,0.420262,-4.31577e-05,0.168012,0.938109,-2.2878,-5.24395e-05,0,0,0,0,0,0,-0.626541,2.03714,-0.675463,1.9077,-3.43146,0.952626,18.0759,-31.9365,26.6696,-81.9984,1.48843,-8.28737,0,0,0,0,0,0
2.105,0.262946,-0.112902,0.229292,1.11223,-2.41259,-0.382539,0.65384,0.431406,-0.194882,-5.92188,2.58763,-4.56505,0.420273,-4.31095e-05,0.167992,0.937062,-2.28875,-5.23809e-05,0,0,0,0,0,0,-0.624642,2.03564,-0.672364,1.89951,-3.43131,0.951796,18.3014,-33.1085,26.5304,-82.1293,1.38799,-8.31755,0,0,0,0,0,0
2.106,0.263549,-0.112508,0.229083,1.106,-2.40962,-0.38712,0.650642,0.429091,-0.19575,-5.94126,2.61207,-4.56604,0.420284,-4.30614e-05,0.167972,0.936015,-2.2897,-5.23224e-05,0,0,0,0,0,0,-0.622748,2.03413,-0.669244,1.8913,-3.43117,0.950963,18.508,-34.2157,26.4188,-82.2756,1.29001,-8.34834,0,0,0,0,0,0
2.107,0.26415,-0.112114,0.228876,1.09973,-2.4066,-0.391689,0.647538,0.426857,-0.196457,-5.962,2.63735,-4.5662,0.420294,-4.30132e-05,0.167952,0.934968,-2.29065,-5.22639e-05,0,0,0,0,0,0,-0.620856,2.03261,-0.666105,1.88308,-3.43104,0.950127,18.6961,-35.2519,26.337,-82.4367,1.1942,-8.37978,0,0,0,0,0,0
2.108,0.26475,-0.111722,0.228671,1.09341,-2.40355,-0.396245,0.64453,0.4247,-0.196996,-5.98417,2.66345,-4.56554,0.420305,-4.2965e-05,0.167932,0.933921,-2.29161,-5.22054e-05,0,0,0,0,0,0,-0.618968,2.03108,-0.662946,1.87484,-3.43092,0.949287,18.8663,-36.2122,26.2867,-82.6124,1.10027,-8.41193,0,0,0,0,0,0
2.109,0.265348,-0.11133,0.228468,1.08705,-2.40046,-0.400786,0.641616,0.422617,-0.19736,-6.00783,2.69033,-4.56404,0.420316,-4.29168e-05,0.167912,0.932874,-2.29256,-5.21468e-05,0,0,0,0,0,0,-0.617083,2.02952,-0.659766,1.86658,-3.43081,0.948445,19.0192,-37.093,26.2692,-82.8019,1.00794,-8.44482,0,0,0,0,0,0
2.11,0.265945,-0.11094,0.228268,1.08064,-2.39733,-0.405314,0.638797,0.420604,-0.197547,-6.03304,2.71799,-4.56173,0.420327,-4.28687e-05,0.167892,0.931827,-2.29351,-5.20883e-05,0,0,0,0,0,0,-0.6152,2.02796,-0.656565,1.85831,-3.43071,0.947599,19.1556,-37.8919,26.2854,-83.0047,0.916908,-8.47849,0,0,0,0,0,0
2.111,0.26654,-0.11055,0.22807,1.07418,-2.39416,-0.409826,0.636071,0.418657,-0.197556,-6.05982,2.74638,-4.55861,0.420338,-4.28205e-05,0.167872,0.93078,-2.29447,-5.20298e-05,0,0,0,0,0,0,-0.613319,2.02637,-0.653344,1.85002,-3.43062,0.946749,19.2762,-38.6076,26.3357,-83.22,0.826913,-8.51295,0,0,0,0,0,0
2.112,0.267135,-0.110161,0.227876,1.06767,-2.39095,-0.414322,0.633436,0.416774,-0.197387,-6.08821,2.77551,-4.55471,0.420349,-4.27723e-05,0.167851,0.929733,-2.29542,-5.19713e-05,0,0,0,0,0,0,-0.61144,2.02476,-0.650102,1.8417,-3.43053,0.945896,19.3818,-39.2401,26.4202,-83.4472,0.73769,-8.54822,0,0,0,0,0,0
2.113,0.267727,-0.109774,0.227684,1.06111,-2.3877,-0.418803,0.630891,0.414949,-0.197045,-6.1182,2.80535,-4.55004,0.42036,-4.27242e-05,0.167831,0.928686,-2.29637,-5.19127e-05,0,0,0,0,0,0,-0.609563,2.02314,-0.646839,1.83336,-3.43046,0.94504,19.4732,-39.7901,26.5388,-83.6853,0.648988,-8.5843,0,0,0,0,0,0
2.114,0.268319,-0.109387,0.227495,1.05449,-2.38441,-0.423267,0.628433,0.413181,-0.196533,-6.14981,2.83588,-4.54465,0.42037,-4.2676e-05,0.167811,0.927639,-2.29733,-5.18542e-05,0,0,0,0,0,0,-0.607688,2.02149,-0.643554,1.825,-3.43039,0.94418,19.5513,-40.2593,26.6908,-83.9337,0.560572,-8.6212,0,0,0,0,0,0
2.115,0.26891,-0.109001,0.227309,1.04781,-2.38107,-0.427714,0.626059,0.411465,-0.195858,-6.18303,2.8671,-4.53855,0.420381,-4.26278e-05,0.167791,0.926592,-2.29828,-5.17957e-05,0,0,0,0,0,0,-0.605814,2.01982,-0.640248,1.81662,-3.43033,0.943316,19.617,-40.6506,26.8754,-84.1915,0.472221,-8.65892,0,0,0,0,0,0
2.116,0.269499,-0.108616,0.227126,1.04107,-2.3777,-0.432145,0.623767,0.409798,-0.195027,-6.21783,2.89899,-4.53178,0.420392,-4.25797e-05,0.167771,0.925545,-2.29923,-5.17372e-05,0,0,0,0,0,0,-0.603942,2.01813,-0.636919,1.80821,-3.43029,0.942448,19.6712,-40.9673,27.0916,-84.4579,0.383732,-8.69744,0,0,0,0,0,0
2.117,0.270088,-0.108232,0.226947,1.03427,-2.37428,-0.436559,0.621553,0.408177,-0.194051,-6.25419,2.93156,-4.52437,0.420403,-4.25315e-05,0.167751,0.924498,-2.30018,-5.16786e-05,0,0,0,0,0,0,-0.602071,2.01642,-0.633567,1.79977,-3.43025,0.941576,19.7147,-41.2134,27.338,-84.732,0.294917,-8.73675,0,0,0,0,0,0
2.118,0.270676,-0.107849,0.22677,1.02742,-2.37082,-0.440956,0.619413,0.406599,-0.192939,-6.29208,2.96479,-4.51637,0.420414,-4.24833e-05,0.167731,0.923451,-2.30114,-5.16201e-05,0,0,0,0,0,0,-0.6002,2.01469,-0.630192,1.79131,-3.43022,0.940701,19.7486,-41.3938,27.6132,-85.0132,0.205608,-8.77682,0,0,0,0,0,0
2.119,0.271262,-0.107467,0.226597,1.0205,-2.36732,-0.445336,0.617343,0.405061,-0.191701,-6.33148,2.9987,-4.50782,0.420425,-4.24352e-05,0.167711,0.922404,-2.30209,-5.15616e-05,0,0,0,0,0,0,-0.598331,2.01293,-0.626793,1.78282,-3.43019,0.939821,19.7737,-41.5135,27.9154,-85.3006,0.115653,-8.81765,0,0,0,0,0,0
2.12,0.271847,-0.107086,0.226427,1.01352,-2.36377,-0.4497,0.61534,0.40356,-0.19035,-6.37232,3.03328,-4.49874,0.420436,-4.2387e-05,0.167691,0.921357,-2.30304,-5.1503e-05,0,0,0,0,0,0,-0.596463,2.01115,-0.62337,1.7743,-3.43018,0.938937,19.7909,-41.5782,28.2431,-85.5936,0.0249142,-8.85919,0,0,0,0,0,0
2.121,0.272432,-0.106705,0.22626,1.00647,-2.36017,-0.454046,0.6134,0.402092,-0.188898,-6.41458,3.06854,-4.48918,0.420447,-4.23388e-05,0.167671,0.92031,-2.304,-5.14445e-05,0,0,0,0,0,0,-0.594596,2.00935,-0.619922,1.76575,-3.43018,0.938049,19.8011,-41.5938,28.5943,-85.8916,-0.0667254,-8.90144,0,0,0,0,0,0
2.122,0.273015,-0.106326,0.226095,0.999362,-2.35653,-0.458376,0.611518,0.400656,-0.187358,-6.45821,3.10448,-4.47918,0.420457,-4.22907e-05,0.16765,0.919263,-2.30495,-5.1386e-05,0,0,0,0,0,0,-0.59273,2.00753,-0.616448,1.75717,-3.43018,0.937157,19.8052,-41.5664,28.9671,-86.194,-0.15937,-8.94435,0,0,0,0,0,0
2.123,0.273598,-0.105948,0.225934,0.992188,-2.35285,-0.46269,0.609691,0.399249,-0.18574,-6.50315,3.14112,-4.46876,0.420468,-4.22425e-05,0.16763,0.918216,-2.3059,-5.13275e-05,0,0,0,0,0,0,-0.590865,2.00569,-0.612948,1.74856,-3.4302,0.93626,19.8041,-41.5022,29.3597,-86.5003,-0.253107,-8.9879,0,0,0,0,0,0
2.124,0.274179,-0.105571,0.225775,0.984949,-2.34911,-0.466987,0.607913,0.397868,-0.18406,-6.54937,3.17846,-4.45798,0.420479,-4.21943e-05,0.16761,0.917169,-2.30685,-5.12689e-05,0,0,0,0,0,0,-0.589,2.00382,-0.609421,1.73992,-3.43022,0.935359,19.7986,-41.4077,29.7701,-86.8101,-0.348013,-9.03207,0,0,0,0,0,0
2.125,0.27476,-0.105194,0.225618,0.977645,-2.34533,-0.471268,0.606181,0.39651,-0.182328,-6.59682,3.21653,-4.44685,0.42049,-4.21462e-05,0.16759,0.916122,-2.30781,-5.12104e-05,0,0,0,0,0,0,-0.587137,2.00193,-0.605867,1.73125,-3.43026,0.934454,19.7896,-41.2892,30.1966,-87.1231,-0.444149,-9.07682,0,0,0,0,0,0
2.126,0.275339,-0.104819,0.225464,0.970274,-2.34149,-0.475533,0.60449,0.395175,-0.180558,-6.64545,3.25534,-4.43542,0.420501,-4.2098e-05,0.16757,0.915075,-2.30876,-5.11519e-05,0,0,0,0,0,0,-0.585274,2.00003,-0.602284,1.72255,-3.4303,0.933544,19.7778,-41.1529,30.6373,-87.439,-0.54157,-9.12213,0,0,0,0,0,0
2.127,0.275917,-0.104445,0.225312,0.962836,-2.33761,-0.479782,0.602837,0.393859,-0.17876,-6.69523,3.2949,-4.42371,0.420512,-4.20498e-05,0.16755,0.914028,-2.30971,-5.10934e-05,0,0,0,0,0,0,-0.583413,1.9981,-0.598671,1.71381,-3.43035,0.932629,19.7642,-41.005,31.0904,-87.7576,-0.640317,-9.16797,0,0,0,0,0,0
2.128,0.276494,-0.104072,0.225162,0.955332,-2.33367,-0.484015,0.601217,0.39256,-0.176947,-6.7461,3.33524,-4.41175,0.420523,-4.20017e-05,0.16753,0.912981,-2.31067,-5.10348e-05,0,0,0,0,0,0,-0.581552,1.99615,-0.595029,1.70505,-3.43042,0.93171,19.7493,-40.8513,31.5544,-88.079,-0.740427,-9.21433,0,0,0,0,0,0
2.129,0.27707,-0.1037,0.225014,0.947759,-2.32968,-0.488233,0.599628,0.391276,-0.175128,-6.79804,3.37637,-4.39956,0.420533,-4.19535e-05,0.16751,0.911934,-2.31162,-5.09763e-05,0,0,0,0,0,0,-0.579693,1.99418,-0.591356,1.69625,-3.43049,0.930786,19.734,-40.6975,32.0278,-88.4031,-0.841928,-9.26118,0,0,0,0,0,0
2.13,0.277645,-0.103329,0.224868,0.940118,-2.32564,-0.492435,0.598064,0.390006,-0.173314,-6.85101,3.41833,-4.38717,0.420544,-4.19053e-05,0.16749,0.910887,-2.31257,-5.09178e-05,0,0,0,0,0,0,-0.577834,1.99219,-0.587651,1.68742,-3.43058,0.929858,19.719,-40.5491,32.5091,-88.73,-0.944849,-9.30852,0,0,0,0,0,0
2.131,0.278218,-0.102959,0.224723,0.932408,-2.32154,-0.496622,0.596523,0.388748,-0.171514,-6.90499,3.46112,-4.37459,0.420555,-4.18572e-05,0.16747,0.90984,-2.31352,-5.08593e-05,0,0,0,0,0,0,-0.575977,1.99018,-0.583913,1.67856,-3.43067,0.928924,19.705,-40.411,32.9972,-89.06,-1.04921,-9.35632,0,0,0,0,0,0
2.132,0.278791,-0.10259,0.22458,0.924628,-2.31738,-0.500794,0.595001,0.387499,-0.169735,-6.95996,3.50479,-4.36185,0.420566,-4.1809e-05,0.167449,0.908793,-2.31448,-5.08007e-05,0,0,0,0,0,0,-0.574121,1.98815,-0.580141,1.66967,-3.43078,0.927986,19.6925,-40.2879,33.4909,-89.3933,-1.15504,-9.40458,0,0,0,0,0,0
2.133,0.279362,-0.102222,0.224438,0.916778,-2.31317,-0.50495,0.593496,0.386257,-0.167987,-7.01589,3.54934,-4.34895,0.420577,-4.17608e-05,0.167429,0.907746,-2.31543,-5.07422e-05,0,0,0,0,0,0,-0.572265,1.9861,-0.576335,1.66074,-3.43089,0.927043,19.6823,-40.1842,33.9894,-89.7303,-1.26236,-9.45329,0,0,0,0,0,0
2.134,0.279931,-0.101855,0.224298,0.908856,-2.30889,-0.509092,0.592004,0.385022,-0.166274,-7.07278,3.59482,-4.33592,0.420588,-4.17127e-05,0.167409,0.906699,-2.31638,-5.06837e-05,0,0,0,0,0,0,-0.570411,1.98404,-0.572493,1.65178,-3.43102,0.926095,19.675,-40.1038,34.492,-90.0715,-1.3712,-9.50247,0,0,0,0,0,0
2.135,0.2805,-0.10149,0.224158,0.900863,-2.30456,-0.513218,0.590524,0.383792,-0.164604,-7.13062,3.64124,-4.32275,0.420599,-4.16645e-05,0.167389,0.905652,-2.31734,-5.06252e-05,0,0,0,0,0,0,-0.568558,1.98195,-0.568615,1.64279,-3.43116,0.925142,19.6709,-40.0501,34.9981,-90.4175,-1.4816,-9.55211,0,0,0,0,0,0
2.136,0.281067,-0.101126,0.224019,0.892796,-2.30016,-0.51733,0.589053,0.382564,-0.162979,-7.18942,3.68864,-4.30946,0.42061,-4.16163e-05,0.167369,0.904605,-2.31829,-5.05666e-05,0,0,0,0,0,0,-0.566706,1.97985,-0.564698,1.63376,-3.4313,0.924184,19.6709,-40.0264,35.5074,-90.7687,-1.59359,-9.60223,0,0,0,0,0,0
2.137,0.281633,-0.100763,0.223881,0.884656,-2.29571,-0.521426,0.587589,0.381338,-0.161405,-7.24917,3.73704,-4.29606,0.42062,-4.15682e-05,0.167349,0.903558,-2.31924,-5.05081e-05,0,0,0,0,0,0,-0.564855,1.97772,-0.560743,1.6247,-3.43146,0.923221,19.6752,-40.0353,36.0196,-91.126,-1.70723,-9.65284,0,0,0,0,0,0
2.138,0.282197,-0.100401,0.223744,0.87644,-2.29118,-0.525507,0.586131,0.380111,-0.159884,-7.30991,3.78648,-4.28254,0.420631,-4.152e-05,0.167329,0.902511,-2.32019,-5.04496e-05,0,0,0,0,0,0,-0.563005,1.97558,-0.556748,1.6156,-3.43164,0.922253,19.6844,-40.079,36.5349,-91.4901,-1.82258,-9.70397,0,0,0,0,0,0
2.139,0.28276,-0.10004,0.223607,0.868148,-2.28659,-0.529572,0.584676,0.378883,-0.158417,-7.37164,3.83698,-4.2689,0.420642,-4.14718e-05,0.167309,0.901464,-2.32115,-5.03911e-05,0,0,0,0,0,0,-0.561156,1.97342,-0.552711,1.60646,-3.43182,0.92128,19.699,-40.1596,37.0535,-91.8618,-1.9397,-9.75564,0,0,0,0,0,0
2.14,0.283322,-0.099681,0.223471,0.859778,-2.28193,-0.533622,0.583225,0.377652,-0.157007,-7.43439,3.88858,-4.25516,0.420653,-4.14237e-05,0.167289,0.900417,-2.3221,-5.03325e-05,0,0,0,0,0,0,-0.559308,1.97124,-0.548632,1.59729,-3.43201,0.920301,19.7194,-40.2786,37.5757,-92.2421,-2.05869,-9.80789,0,0,0,0,0,0
