0.168,1.5708,0.610861,0,38.3815
0.169,1.5708,0.610861,0,38.3815
0.17,1.5708,0.610862,0,38.3816
0.171,1.5708,0.610862,0,38.3816
0.172,1.5708,0.610864,0,38.3817
0.173,1.5708,0.610865,0,38.3818
0.174,1.5708,0.610866,0,38.3819
0.175,1.5708,0.610868,0,38.382
0.176,1.5708,0.61087,0,38.3821
0.177,1.5708,0.610872,0,38.3822
0.178,1.5708,0.610874,0,38.3824
0.179,1.5708,0.610877,0,38.3825
0.18,1.5708,0.61088,0,38.3827
0.181,1.5708,0.610882,0,38.3829
0.182,1.5708,0.610885,0,38.383
0.183,1.5708,0.610888,0,38.3832
0.184,1.5708,0.610891,0,38.3834
0.185,1.5708,0.610895,0,38.3836
0.186,1.5708,0.610898,0,38.3839
0.187,1.5708,0.610901,0,38.3841
0.188,1.5708,0.610905,0,38.3843
0.189,1.5708,0.610909,0,38.3845
0.19,1.5708,0.610912,0,38.3848
0.191,1.5708,0.610916,0,38.385
0.192,1.5708,0.61092,0,38.3852
0.193,1.5708,0.610924,0,38.3855
0.194,1.5708,0.610927,0,38.3857
0.195,1.5708,0.610931,0,38.3859
0.196,1.5708,0.610935,0,38.3862
0.197,1.5708,0.610939,0,38.3864
0.198,1.5708,0.610943,0,38.3867
0.199,1.5708,0.610947,0,38.3869
0.2,1.5708,0.610951,0,38.3872
0.201,1.5708,0.610955,0,38.3874
0.202,1.5708,0.610958,0,38.3876
0.203,1.5708,0.610962,0,38.3879
0.204,1.5708,0.610966,0,38.3881
0.205,1.5708,0.61097,0,38.3883
0.206,1.5708,0.610973,0,38.3886
0.207,1.5708,0.610977,0,38.3888
0.208,1.5708,0.61098,0,38.389
0.209,1.5708,0.610984,0,38.3892
0.21,1.5708,0.610987,0,38.3895
0.211,1.5708,0.61099,0,38.3897
0.212,1.5708,0.610994,0,38.3899
0.213,1.5708,0.610997,0,38.3901
0.214,1.5708,0.611,0,38.3903
0.215,1.5708,0.611003,0,38.3904
0.216,1.5708,0.611006,0,38.3906
0.217,1.5708,0.611009,0,38.3908
0.218,1.5708,0.611011,0,38.391
0.219,1.5708,0.611014,0,38.3911
0.22,1.5708,0.611016,0,38.3913
0.221,1.5708,0.611019,0,38.3914
0.222,1.5708,0.611021,0,38.3916
0.223,1.5708,0.611023,0,38.3917
0.224,1.5708,0.611025,0,38.3919
0.225,1.5708,0.611027,0,38.392
0.226,1.5708,0.611029,0,38.3921
0.227,1.5708,0.611031,0,38.3922
0.228,1.5708,0.611033,0,38.3923
0.229,1.5708,0.611035,0,38.3924
0.23,1.5708,0.611036,0,38.3925
0.231,1.5708,0.611038,0,38.3926
0.232,1.5708,0.611039,0,38.3927
0.233,1.5708,0.61104,0,38.3928
0.234,1.5708,0.611041,0,38.3929
0.235,1.5708,0.611042,0,38.3929
0.236,1.5708,0.611043,0,38.393
0.237,1.5708,0.611044,0,38.393
0.238,1.5708,0.611045,0,38.3931
0.239,1.5708,0.611046,0,38.3931
0.24,1.5708,0.611046,0,38.3932
0.241,1.5708,0.611047,0,38.3932
0.242,1.5708,0.611047,0,38.3932
0.243,1.5708,0.611048,0,38.3933
0.244,1.5708,0.611048,0,38.3933
0.245,1.5708,0.611048,0,38.3933
0.246,1.5708,0.611048,0,38.3933
0.247,1.5708,0.611049,0,38.3933
0.248,1.5708,0.611049,0,38.3933
0.249,1.5708,0.611049,0,38.3933
0.25,1.5708,0.611048,0,38.3933
0.251,1.5708,0.611048,0,38.3933
0.252,1.5708,0.611048,0,38.3933
0.253,1.5708,0.611048,0,38.3933
0.254,1.5708,0.611047,0,38.3932
0.255,1.5708,0.611047,0,38.3932
0.256,1.5708,0.611047,0,38.3932
0.257,1.5708,0.611046,0,38.3932
0.258,1.5708,0.611046,0,38.3931
0.259,1.5708,0.611045,0,38.3931
0.26,1.5708,0.611044,0,38.3931
0.261,1.5708,0.611044,0,38.393
0.262,1.5708,0.611043,0,38.393
0.263,1.5708,0.611042,0,38.3929
0.264,1.5708,0.611042,0,38.3929
0.265,1.5708,0.611041,0,38.3928
0.266,1.5708,0.61104,0,38.3928
0.267,1.5708,0.611039,0,38.3927
0.268,1.5708,0.611038,0,38.3927
0.269,1.5708,0.611038,0,38.3926
0.27,1.5708,0.611037,0,38.3926
0.271,1.5708,0.611036,0,38.3925
0.272,1.5708,0.611035,0,38.3925
0.273,1.5708,0.611034,0,38.3924
0.274,1.5708,0.611033,0,38.3923
0.275,1.5708,0.611032,0,38.3923
0.276,1.5708,0.611031,0,38.3922
0.277,1.5708,0.61103,0,38.3922
0.278,1.5708,0.611029,0,38.3921
0.279,1.5708,0.611028,0,38.392
0.28,1.5708,0.611027,0,38.392
0.281,1.5708,0.611026,0,38.3919
0.282,1.5708,0.611025,0,38.3919
0.283,1.5708,0.611025,0,38.3918
0.284,1.5708,0.611024,0,38.3917
0.285,1.5708,0.611023,0,38.3917
0.286,1.5708,0.611022,0,38.3916
0.287,1.5708,0.611021,0,38.3916
0.288,1.5708,0.61102,0,38.3915
0.289,1.5708,0.611019,0,38.3914
0.29,1.5708,0.611018,0,38.3914
0.291,1.5708,0.611017,0,38.3913
0.292,1.5708,0.611016,0,38.3913
0.293,1.5708,0.611015,0,38.3912
0.294,1.5708,0.611014,0,38.3912
0.295,1.5708,0.611013,0,38.3911
0.296,1.5708,0.611013,0,38.3911
0.297,1.5708,0.611012,0,38.391
0.298,1.5708,0.611011,0,38.3909
0.299,1.5708,0.61101,0,38.3909
0.3,1.5708,0.611009,0,38.3908
0.301,1.5708,0.611008,0,38.3908
0.302,1.5708,0.611008,0,38.3907
0.303,1.5708,0.611007,0,38.3907
0.304,1.5708,0.611006,0,38.3906
0.305,1.5708,0.611005,0,38.3906
0.306,1.5708,0.611005,0,38.3906
0.307,1.5708,0.611004,0,38.3905
0.308,1.5708,0.611003,0,38.3905
0.309,1.5708,0.611003,0,38.3904
0.31,1.5708,0.611002,0,38.3904
0.311,1.5708,0.611001,0,38.3903
0.312,1.5708,0.611001,0,38.3903
0.313,1.5708,0.611,0,38.3903
0.314,1.5708,0.610999,0,38.3902
0.315,1.5708,0.610999,0,38.3902
0.316,1.5708,0.610998,0,38.3901
0.317,1.5708,0.610998,0,38.3901
0.318,1.5708,0.610997,0,38.3901
0.319,1.5708,0.610996,0,38.39
0.32,1.5708,0.610996,0,38.39
0.321,1.5708,0.610995,0,38.39
0.322,1.5708,0.610995,0,38.3899
0.323,1.5708,0.610994,0,38.3899
0.324,1.5708,0.610994,0,38.3899
0.325,1.5708,0.610993,0,38.3898
0.326,1.5708,0.610993,0,38.3898
0.327,1.5708,0.610992,0,38.3898
0.328,1.5708,0.610992,0,38.3898
0.329,1.5708,0.610992,0,38.3897
0.33,1.5708,0.610991,0,38.3897
0.331,1.5708,0.610991,0,38.3897
0.332,1.5708,0.61099,0,38.3897
0.333,1.5708,0.61099,0,38.3896
0.334,1.5708,0.61099,0,38.3896
0.335,1.5708,0.610989,0,38.3896
0.336,1.5708,0.610989,0,38.3896
0.337,1.5708,0.610989,0,38.3895
0.338,1.5708,0.610988,0,38.3895
0.339,1.5708,0.610988,0,38.3895
0.34,1.5708,0.610988,0,38.3895
0.341,1.5708,0.610987,0,38.3895
0.342,1.5708,0.610987,0,38.3895
0.343,1.5708,0.610987,0,38.3894
0.344,1.5708,0.610987,0,38.3894
0.345,1.5708,0.610986,0,38.3894
0.346,1.5708,0.610986,0,38.3894
0.347,1.5708,0.610986,0,38.3894
0.348,1.5708,0.610986,0,38.3894
0.349,1.5708,0.610985,0,38.3893
0.35,1.5708,0.610985,0,38.3893
0.351,1.5708,0.610985,0,38.3893
0.352,1.5708,0.610985,0,38.3893
0.353,1.5708,0.610985,0,38.3893
0.354,1.5708,0.610984,0,38.3893
0.355,1.5708,0.610984,0,38.3893
0.356,1.5708,0.610984,0,38.3893
0.357,1.5708,0.610984,0,38.3893
0.358,1.5708,0.610984,0,38.3892
0.359,1.5708,0.610984,0,38.3892
0.36,1.5708,0.610984,0,38.3892
0.361,1.5708,0.610984,0,38.3892
0.362,1.5708,0.610983,0,38.3892
0.363,1.5708,0.610983,0,38.3892
0.364,1.5708,0.610983,0,38.3892
0.365,1.5708,0.610983,0,38.3892
0.366,1.5708,0.610983,0,38.3892
0.367,1.5708,0.610983,0,38.3892
0.368,1.5708,0.610983,0,38.3892
0.369,1.5708,0.610983,0,38.3892
0.37,1.5708,0.610983,0,38.3892
0.371,1.5708,0.610983,0,38.3892
0.372,1.5708,0.610983,0,38.3892
0.373,1.5708,0.610983,0,38.3892
0.374,1.5708,0.610983,0,38.3892
0.375,1.5708,0.610983,0,38.3892
0.376,1.5708,0.610983,0,38.3892
0.377,1.5708,0.610983,0,38.3892
0.378,1.5708,0.610983,0,38.3892
0.379,1.5708,0.610983,0,38.3892
0.38,1.5708,0.610983,0,38.3892
0.381,1.5708,0.610983,0,38.3892
0.382,1.5708,0.610983,0,38.3892
0.383,1.5708,0.610983,0,38.3892
0.384,1.5708,0.610983,0,38.3892
0.385,1.5708,0.610983,0,38.3892
0.386,1.5708,0.610983,0,38.3892
0.387,1.5708,0.610983,0,38.3892
0.388,1.5708,0.610984,0,38.3892
0.389,1.5708,0.610984,0,38.3892
0.39,1.5708,0.610984,0,38.3892
0.391,1.5708,0.610984,0,38.3892
0.392,1.5708,0.610984,0,38.3893
0.393,1.5708,0.610984,0,38.3893
0.394,1.5708,0.610984,0,38.3893
0.395,1.5708,0.610984,0,38.3893
0.396,1.5708,0.610984,0,38.3893
0.397,1.5708,0.610985,0,38.3893
0.398,1.5708,0.610985,0,38.3893
0.399,1.5708,0.610985,0,38.3893
0.4,1.5708,0.610985,0,38.3893
0.401,1.5708,0.610985,0,38.3893
0.402,1.5708,0.610985,0,38.3893
0.403,1.5708,0.610985,0,38.3893
0.404,1.5708,0.610986,0,38.3894
0.405,1.5708,0.610986,0,38.3894
0.406,1.5708,0.610986,0,38.3894
0.407,1.5708,0.610986,0,38.3894
0.408,1.5708,0.610986,0,38.3894
0.409,1.5708,0.610986,0,38.3894
0.41,1.5708,0.610987,0,38.3894
0.411,1.5708,0.610987,0,38.3894
0.412,1.5708,0.610987,0,38.3894
0.413,1.5708,0.610987,0,38.3895
0.414,1.5708,0.610987,0,38.3895
0.415,1.5708,0.610987,0,38.3895
0.416,1.5708,0.610988,0,38.3895
0.417,1.5708,0.610988,0,38.3895
0.418,1.5708,0.610988,0,38.3895
0.419,1.5708,0.610988,0,38.3895
0.42,1.5708,0.610988,0,38.3895
0.421,1.5708,0.610989,0,38.3895
0.422,1.5708,0.610989,0,38.3896
0.423,1.5708,0.610989,0,38.3896
0.424,1.5708,0.610989,0,38.3896
0.425,1.5708,0.610989,0,38.3896
0.426,1.5708,0.610989,0,38.3896
0.427,1.5708,0.61099,0,38.3896
0.428,1.5708,0.61099,0,38.3896
0.429,1.5708,0.61099,0,38.3896
0.43,1.5708,0.61099,0,38.3896
0.431,1.5708,0.61099,0,38.3896
0.432,1.5708,0.61099,0,38.3897
0.433,1.5708,0.610991,0,38.3897
0.434,1.5708,0.610991,0,38.3897
0.435,1.5708,0.610991,0,38.3897
0.436,1.5708,0.610991,0,38.3897
0.437,1.5708,0.610991,0,38.3897
0.438,1.5708,0.610991,0,38.3897
0.439,1.5708,0.610991,0,38.3897
0.44,1.5708,0.610992,0,38.3897
0.441,1.5708,0.610992,0,38.3897
0.442,1.5708,0.610992,0,38.3898
0.443,1.5708,0.610992,0,38.3898
0.444,1.5708,0.610992,0,38.3898
0.445,1.5708,0.610992,0,38.3898
0.446,1.5708,0.610992,0,38.3898
0.447,1.5708,0.610993,0,38.3898
0.448,1.5708,0.610993,0,38.3898
0.449,1.5708,0.610993,0,38.3898
0.45,1.5708,0.610993,0,38.3898
0.451,1.5708,0.610993,0,38.3898
0.452,1.5708,0.610993,0,38.3898
0.453,1.5708,0.610993,0,38.3898
0.454,1.5708,0.610993,0,38.3898
0.455,1.5708,0.610993,0,38.3898
0.456,1.5708,0.610993,0,38.3899
0.457,1.5708,0.610994,0,38.3899
0.458,1.5708,0.610994,0,38.3899
0.459,1.5708,0.610994,0,38.3899
0.46,1.5708,0.610994,0,38.3899
0.461,1.5708,0.610994,0,38.3899
0.462,1.5708,0.610994,0,38.3899
0.463,1.5708,0.610994,0,38.3899
0.464,1.5708,0.610994,0,38.3899
0.465,1.5708,0.610994,0,38.3899
0.466,1.5708,0.610994,0,38.3899
0.467,1.5708,0.610994,0,38.3899
0.468,1.5708,0.610994,0,38.3899
0.469,1.5708,0.610994,0,38.3899
0.47,1.5708,0.610994,0,38.3899
0.471,1.5708,0.610994,0,38.3899
0.472,1.5708,0.610994,0,38.3899
0.473,1.5708,0.610995,0,38.3899
0.474,1.5708,0.610995,0,38.3899
0.475,1.5708,0.610995,0,38.3899
0.476,1.5708,0.610995,0,38.3899
0.477,1.5708,0.610995,0,38.3899
0.478,1.5708,0.610995,0,38.3899
0.479,1.5708,0.610995,0,38.3899
0.48,1.5708,0.610995,0,38.3899
0.481,1.5708,0.610995,0,38.3899
0.482,1.5708,0.610995,0,38.3899
0.483,1.5708,0.610995,0,38.3899
0.484,1.5708,0.610995,0,38.3899
0.485,1.5708,0.610995,0,38.3899
0.486,1.5708,0.610995,0,38.3899
0.487,1.5708,0.610995,0,38.3899
0.488,1.5708,0.610995,0,38.3899
0.489,1.5708,0.610995,0,38.3899
0.49,1.5708,0.610995,0,38.3899
0.491,1.5708,0.610995,0,38.3899
0.492,1.5708,0.610995,0,38.3899
0.493,1.5708,0.610995,0,38.3899
0.494,1.5708,0.610995,0,38.3899
0.495,1.5708,0.610995,0,38.3899
0.496,1.5708,0.610995,0,38.3899
0.497,1.5708,0.610995,0,38.3899
0.498,1.5708,0.610995,0,38.3899
0.499,1.5708,0.610995,0,38.3899
0.5,1.5708,0.610995,0,38.3899
0.501,1.5708,0.610995,0,38.3899
0.502,1.5708,0.610995,0,38.3899
0.503,1.5708,0.610995,0,38.3899
0.504,1.5708,0.610995,0,38.3899
0.505,1.5708,0.610995,0,38.3899
0.506,1.5708,0.610995,0,38.3899
0.507,1.5708,0.610995,0,38.3899
0.508,1.5708,0.610995,0,38.3899
0.509,1.5708,0.610995,0,38.3899
0.51,1.5708,0.610995,0,38.3899
0.511,1.5708,0.610995,0,38.3899
0.512,1.5708,0.610994,0,38.3899
0.513,1.5708,0.610994,0,38.3899
0.514,1.5708,0.610994,0,38.3899
0.515,1.5708,0.610994,0,38.3899
0.516,1.5708,0.610994,0,38.3899
0.517,1.5708,0.610994,0,38.3899
0.518,1.5708,0.610994,0,38.3899
0.519,1.5708,0.610994,0,38.3899
0.52,1.5708,0.610994,0,38.3899
0.521,1.5708,0.610994,0,38.3899
0.522,1.5708,0.610994,0,38.3899
0.523,1.5708,0.610994,0,38.3899
0.524,1.5708,0.610994,0,38.3899
0.525,1.5708,0.610994,0,38.3899
0.526,1.5708,0.610994,0,38.3899
0.527,1.5708,0.610994,0,38.3899
0.528,1.5708,0.610994,0,38.3899
0.529,1.5708,0.610994,0,38.3899
0.53,1.5708,0.610994,0,38.3899
0.531,1.5708,0.610994,0,38.3899
0.532,1.5708,0.610994,0,38.3899
0.533,1.5708,0.610994,0,38.3899
0.534,1.5708,0.610994,0,38.3899
0.535,1.5708,0.610994,0,38.3899
0.536,1.5708,0.610994,0,38.3899
0.537,1.5708,0.610994,0,38.3899
0.538,1.5708,0.610994,0,38.3899
0.539,1.5708,0.610994,0,38.3899
0.54,1.5708,0.610994,0,38.3899
0.541,1.5708,0.610994,0,38.3899
0.542,1.5708,0.610994,0,38.3899
0.543,1.5708,0.610994,0,38.3899
0.544,1.5708,0.610994,0,38.3899
0.545,1.5708,0.610994,0,38.3899
0.546,1.5708,0.610994,0,38.3899
0.547,1.5708,0.610994,0,38.3899
0.548,1.5708,0.610994,0,38.3899
0.549,1.5708,0.610994,0,38.3899
0.55,1.5708,0.610994,0,38.3899
0.551,1.5708,0.610994,0,38.3899
0.552,1.5708,0.610994,0,38.3899
0.553,1.5708,0.610994,0,38.3899
0.554,1.5708,0.610994,0,38.3899
0.555,1.5708,0.610994,0,38.3899
0.556,1.5708,0.610994,0,38.3899
0.557,1.5708,0.610994,0,38.3899
0.558,1.5708,0.610994,0,38.3899
0.559,1.5708,0.610994,0,38.3899
0.56,1.5708,0.610994,0,38.3899
0.561,1.5708,0.610994,0,38.3899
0.562,1.5708,0.610994,0,38.3899
0.563,1.5708,0.610994,0,38.3899
0.564,1.5708,0.610994,0,38.3899
0.565,1.5708,0.610994,0,38.3899
0.566,1.5708,0.610994,0,38.3899
0.567,1.5708,0.610993,0,38.3899
0.568,1.5708,0.610993,0,38.3899
0.569,1.5708,0.610993,0,38.3899
0.57,1.5708,0.610993,0,38.3899
0.571,1.5708,0.610993,0,38.3899
0.572,1.5708,0.610993,0,38.3899
0.573,1.5708,0.610993,0,38.3899
0.574,1.5708,0.610993,0,38.3899
0.575,1.5708,0.610993,0,38.3899
0.576,1.5708,0.610993,0,38.3898
0.577,1.5708,0.610993,0,38.3898
0.578,1.5708,0.610993,0,38.3898
0.579,1.5708,0.610993,0,38.3898
0.58,1.5708,0.610993,0,38.3898
0.581,1.5708,0.610993,0,38.3898
0.582,1.5708,0.610993,0,38.3898
0.583,1.5708,0.610993,0,38.3898
0.584,1.5708,0.610993,0,38.3898
0.585,1.5708,0.610993,0,38.3898
0.586,1.5708,0.610993,0,38.3898
0.587,1.5708,0.610993,0,38.3898
0.588,1.5708,0.610993,0,38.3898
0.589,1.5708,0.610993,0,38.3898
0.59,1.5708,0.610993,0,38.3898
0.591,1.5708,0.610993,0,38.3898
0.592,1.5708,0.610993,0,38.3898
0.593,1.5708,0.610993,0,38.3898
0.594,1.5708,0.610993,0,38.3898
0.595,1.5708,0.610993,0,38.3898
0.596,1.5708,0.610993,0,38.3898
0.597,1.5708,0.610993,0,38.3898
0.598,1.5708,0.610993,0,38.3898
0.599,1.5708,0.610993,0,38.3898
0.6,1.5708,0.610993,0,38.3898
0.601,1.5708,0.610993,0,38.3898
0.602,1.5708,0.610993,0,38.3898
0.603,1.5708,0.610993,0,38.3898
0.604,1.5708,0.610993,0,38.3898
0.605,1.5708,0.610993,0,38.3898
0.606,1.5708,0.610993,0,38.3898
0.607,1.5708,0.610993,0,38.3898
0.608,1.5708,0.610993,0,38.3898
0.609,1.5708,0.610993,0,38.3898
0.61,1.5708,0.610993,0,38.3898
0.611,1.5708,0.610993,0,38.3898
0.612,1.5708,0.610993,0,38.3898
0.613,1.5708,0.610993,0,38.3898
0.614,1.5708,0.610993,0,38.3898
0.615,1.5708,0.610993,0,38.3898
0.616,1.5708,0.610993,0,38.3898
0.617,1.5708,0.610993,0,38.3898
0.618,1.5708,0.610993,0,38.3898
0.619,1.5708,0.610993,0,38.3898
0.62,1.5708,0.610993,0,38.3898
0.621,1.5708,0.610993,0,38.3898
0.622,1.5708,0.610993,0,38.3898
0.623,1.5708,0.610993,0,38.3898
0.624,1.5708,0.610993,0,38.3898
0.625,1.5708,0.610993,0,38.3898
0.626,1.5708,0.610993,0,38.3898
0.627,1.5708,0.610993,0,38.3898
0.628,1.5708,0.610993,0,38.3898
0.629,1.5708,0.610993,0,38.3898
0.63,1.5708,0.610993,0,38.3898
0.631,1.5708,0.610993,0,38.3898
0.632,1.5708,0.610993,0,38.3898
0.633,1.5708,0.610993,0,38.3898
0.634,1.5708,0.610993,0,38.3898
0.635,1.5708,0.610993,0,38.3898
0.636,1.5708,0.610993,0,38.3898
0.637,1.5708,0.610993,0,38.3898
0.638,1.5708,0.610993,0,38.3898
0.639,1.5708,0.610993,0,38.3898
0.64,1.5708,0.610993,0,38.3898
0.641,1.5708,0.610993,0,38.3898
0.642,1.5708,0.610993,0,38.3898
0.643,1.5708,0.610993,0,38.3898
0.644,1.5708,0.610993,0,38.3898
0.645,1.5708,0.610993,0,38.3898
0.646,1.5708,0.610993,0,38.3898
0.647,1.5708,0.610993,0,38.3898
0.648,1.5708,0.610993,0,38.3898
0.649,1.5708,0.610993,0,38.3898
0.65,1.5708,0.610993,0,38.3898
0.651,1.5708,0.610993,0,38.3898
0.652,1.5708,0.610993,0,38.3898
0.653,1.5708,0.610993,0,38.3898
0.654,1.5708,0.610993,0,38.3898
0.655,1.5708,0.610993,0,38.3898
0.656,1.5708,0.610993,0,38.3898
0.657,1.5708,0.610993,0,38.3898
0.658,1.5708,0.610993,0,38.3898
0.659,1.5708,0.610993,0,38.3898
0.66,1.5708,0.610993,0,38.3898
0.661,1.5708,0.610993,0,38.3898
0.662,1.5708,0.610993,0,38.3898
0.663,1.5708,0.610993,0,38.3898
0.664,1.5708,0.610993,0,38.3898
0.665,1.5708,0.610993,0,38.3898
0.666,1.5708,0.610993,0,38.3898
0.667,1.5708,0.610993,0,38.3898
